SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
2019,9,26,목,ARP2,ARP3,I,I1561,D,7:35,,
2019,9,26,목,ARP8,ARP3,I,I1592,A,10:20,,
2019,9,26,목,ARP3,ARP8,I,I1592,D,9:30,,
2019,9,26,목,ARP2,ARP3,J,J1015,A,21:05,,
2019,9,26,목,ARP3,ARP2,J,J1015,D,20:00,,
2019,9,26,목,ARP3,ARP1,J,J1214,A,10:30,,
2019,9,26,목,ARP1,ARP3,J,J1214,D,9:20,,
2019,9,26,목,ARP4,ARP3,J,J1805,A,8:40,,
2019,9,26,목,ARP3,ARP4,J,J1805,D,7:35,,
2019,9,26,목,ARP3,ARP4,J,J1806,A,10:35,,
2019,9,26,목,ARP4,ARP3,J,J1806,D,9:30,,
2019,9,26,목,ARP4,ARP3,J,J1807,A,10:20,,
2019,9,26,목,ARP3,ARP4,J,J1807,D,9:15,,
2019,9,26,목,ARP7,ARP3,A,A1168,A,21:40,,
2019,9,26,목,ARP3,ARP7,A,A1168,D,20:50,,
2019,9,26,목,ARP3,ARP8,A,A1149,A,20:15,,
2019,9,26,목,ARP8,ARP3,A,A1149,D,19:20,,
2019,9,26,목,ARP3,ARP4,A,A1129,A,20:15,,
2019,9,26,목,ARP4,ARP3,A,A1129,D,19:10,,
2019,9,26,목,ARP8,ARP3,A,A1140,A,9:25,,
2019,9,26,목,ARP3,ARP8,A,A1140,D,8:35,,
2019,9,26,목,ARP3,ARP8,A,A1141,A,10:45,,
2019,9,26,목,ARP8,ARP3,A,A1141,D,9:55,,
2019,9,26,목,ARP3,ARP9,A,A1197,A,12:35,,
2019,9,26,목,ARP4,ARP15,J,J1416,A,20:35,,
2019,9,26,목,ARP15,ARP4,J,J1416,D,19:35,,
2019,9,26,목,ARP3,ARP8,A,A1143,A,13:40,,
2019,9,26,목,ARP8,ARP3,A,A1143,D,12:45,,
2019,9,26,목,ARP8,ARP3,A,A1146,A,17:25,,
2019,9,26,목,ARP3,ARP8,A,A1146,D,16:35,,
2019,9,26,목,ARP9,ARP3,A,A1198,A,15:25,,
2019,9,26,목,ARP3,ARP9,A,A1198,D,14:35,,
2019,9,26,목,ARP9,ARP3,A,A1197,D,11:45,,
2019,9,26,목,ARP4,ARP3,A,A1124,A,12:45,,
2019,9,26,목,ARP3,ARP4,A,A1124,D,11:40,,
2019,9,26,목,ARP3,ARP4,A,A1125,A,14:30,,
2019,9,26,목,ARP4,ARP3,A,A1125,D,13:25,,
2019,9,26,목,ARP2,ARP3,A,A1006,A,11:40,,
2019,9,26,목,ARP4,ARP3,A,A1120,A,9:00,,
2019,9,26,목,ARP3,ARP4,A,A1120,D,8:00,,
2019,9,26,목,ARP8,ARP3,A,A1142,A,12:05,,
2019,9,26,목,ARP3,ARP8,A,A1142,D,11:10,,
2019,9,26,목,ARP4,ARP3,A,A1128,A,18:30,,
2019,9,26,목,ARP3,ARP4,A,A1128,D,17:25,,
2019,9,26,목,ARP3,ARP8,A,A1147,A,18:55,,
2019,9,26,목,ARP8,ARP3,A,A1147,D,18:00,,
2019,9,26,목,ARP3,ARP8,A,A1145,A,15:30,,
2019,9,26,목,ARP8,ARP3,A,A1145,D,14:40,,
2019,9,26,목,ARP3,ARP1,I,I1301,A,7:20,,
2019,9,26,목,ARP1,ARP3,I,I1301,D,6:05,,
2019,9,26,목,ARP1,ARP3,I,I1302,A,8:10,,
2019,9,26,목,ARP3,ARP1,I,I1302,D,7:05,,
2019,9,26,목,ARP8,ARP3,A,A1148,A,18:40,,
2019,9,26,목,ARP3,ARP8,A,A1148,D,17:45,,
2019,9,26,목,ARP8,ARP3,A,A1144,A,14:05,,
2019,9,26,목,ARP3,ARP8,A,A1144,D,13:10,,
2019,9,26,목,ARP3,ARP2,A,A1001,A,10:05,,
2019,9,26,목,ARP2,ARP3,A,A1001,D,9:00,,
2019,9,26,목,ARP3,ARP7,A,A1161,A,7:10,,
2019,9,26,목,ARP7,ARP3,A,A1161,D,6:20,,
2019,9,26,목,ARP3,ARP4,J,J1808,A,12:05,,
2019,9,26,목,ARP4,ARP3,J,J1808,D,11:00,,
2019,9,26,목,ARP3,ARP2,A,A1006,D,10:35,,
2019,9,26,목,ARP3,ARP4,A,A1121,A,10:30,,
2019,9,26,목,ARP4,ARP3,A,A1121,D,9:30,,
2019,9,26,목,ARP9,ARP3,A,A1196,A,11:05,,
2019,9,26,목,ARP3,ARP9,A,A1196,D,10:15,,
2019,9,26,목,ARP3,ARP4,J,J1812,A,18:40,,
2019,9,26,목,ARP4,ARP3,J,J1812,D,17:35,,
2019,9,26,목,ARP3,ARP4,J,J1810,A,17:35,,
2019,9,26,목,ARP4,ARP3,J,J1810,D,16:30,,
2019,9,26,목,ARP4,ARP3,J,J1811,A,16:10,,
2019,9,26,목,ARP3,ARP4,J,J1811,D,15:05,,
2019,9,26,목,ARP3,ARP4,J,J1814,A,19:25,,
2019,9,26,목,ARP4,ARP3,J,J1814,D,18:20,,
2019,9,26,목,ARP4,ARP3,J,J1813,A,17:45,,
2019,9,26,목,ARP3,ARP4,J,J1813,D,16:40,,
2019,9,26,목,ARP3,ARP1,I,I1303,A,7:25,,
2019,9,26,목,ARP1,ARP3,I,I1303,D,6:10,,
2019,9,26,목,ARP1,ARP3,I,I1304,A,9:15,,
2019,9,26,목,ARP3,ARP1,I,I1304,D,8:00,,
2019,9,26,목,ARP3,ARP1,I,I1305,A,8:20,,
2019,9,26,목,ARP1,ARP3,I,I1305,D,7:05,,
2019,9,26,목,ARP3,ARP5,J,J1824,A,14:40,,
2019,9,26,목,ARP5,ARP3,J,J1824,D,13:35,,
2019,9,26,목,ARP3,ARP1,I,I1307,A,9:55,,
2019,9,26,목,ARP1,ARP3,I,I1307,D,8:45,,
2019,9,26,목,ARP3,ARP1,I,I1306,D,8:15,,
2019,9,26,목,ARP1,ARP3,I,I1306,A,9:30,,
2019,9,26,목,ARP3,ARP1,I,I1309,A,11:05,,
2019,9,26,목,ARP1,ARP3,I,I1309,D,9:50,,
2019,9,26,목,ARP15,ARP4,J,J1413,A,8:15,,
2019,9,26,목,ARP4,ARP15,J,J1413,D,7:10,,
2019,9,26,목,ARP8,ARP3,J,J1909,A,16:10,,
2019,9,26,목,ARP14,ARP3,J,J1855,A,12:25,,
2019,9,26,목,ARP3,ARP14,J,J1855,D,11:15,,
2019,9,26,목,ARP14,ARP3,J,J1857,A,20:20,,
2019,9,26,목,ARP3,ARP14,J,J1857,D,19:10,,
2019,9,26,목,ARP3,ARP13,J,J1920,A,16:25,,
2019,9,26,목,ARP13,ARP3,J,J1920,D,15:25,,
2019,9,26,목,ARP3,ARP8,J,J1904,A,11:00,,
2019,9,26,목,ARP8,ARP3,J,J1904,D,10:10,,
2019,9,26,목,ARP8,ARP3,J,J1905,A,9:35,,
2019,9,26,목,ARP3,ARP8,J,J1905,D,8:40,,
2019,9,26,목,ARP3,ARP8,J,J1906,A,14:25,,
2019,9,26,목,ARP8,ARP3,J,J1906,D,13:25,,
2019,9,26,목,ARP5,ARP3,J,J1825,A,12:55,,
2019,9,26,목,ARP3,ARP5,J,J1825,D,11:50,,
2019,9,26,목,ARP8,ARP3,J,J1907,A,12:50,,
2019,9,26,목,ARP3,ARP8,J,J1907,D,11:50,,
2019,9,26,목,ARP3,ARP14,J,J1854,A,14:30,,
2019,9,26,목,ARP14,ARP3,J,J1854,D,13:20,,
2019,9,26,목,ARP3,ARP8,J,J1910,A,20:25,,
2019,9,26,목,ARP8,ARP3,J,J1910,D,19:25,,
2019,9,26,목,ARP3,ARP8,J,J1908,A,17:45,,
2019,9,26,목,ARP8,ARP3,J,J1908,D,16:45,,
2019,9,26,목,ARP3,ARP8,J,J1909,D,15:10,,
2019,9,26,목,ARP8,ARP3,J,J1911,A,18:50,,
2019,9,26,목,ARP3,ARP8,J,J1911,D,17:50,,
2019,9,27,금,ARP13,ARP3,J,J1921,A,14:45,,
2019,9,27,금,ARP3,ARP13,J,J1921,D,13:40,,
2019,9,27,금,ARP1,ARP3,L,L1728,A,18:15,,
2019,9,27,금,ARP3,ARP1,L,L1728,D,17:05,,
2019,9,27,금,ARP3,ARP4,L,L1807,A,17:30,,
2019,9,27,금,ARP4,ARP3,L,L1807,D,16:25,,
2019,9,27,금,ARP3,ARP9,J,J1934,A,10:19,,
2019,9,27,금,ARP9,ARP3,J,J1934,D,9:10,,
2019,9,27,금,ARP1,ARP3,L,L1702,A,9:05,,
2019,9,27,금,ARP3,ARP1,L,L1702,D,7:55,,
2019,9,27,금,ARP1,ARP3,L,L1720,A,14:40,,
2019,9,27,금,ARP3,ARP1,L,L1720,D,13:30,,
2019,9,27,금,ARP4,ARP3,L,L1808,A,20:10,,
2019,9,27,금,ARP3,ARP4,L,L1808,D,19:10,,
2019,9,27,금,ARP3,ARP1,L,L1703,A,8:10,,
2019,9,27,금,ARP1,ARP3,L,L1703,D,7:00,,
2019,9,27,금,ARP3,ARP4,L,L1809,A,20:35,,
2019,9,27,금,ARP4,ARP3,L,L1809,D,19:35,,
2019,9,27,금,ARP9,ARP3,J,J1935,A,19:15,,
2019,9,27,금,ARP3,ARP9,J,J1935,D,18:15,,
2019,9,27,금,ARP3,ARP1,L,L1705,A,9:25,,
2019,9,27,금,ARP1,ARP3,L,L1705,D,8:15,,
2019,9,27,금,ARP3,ARP1,L,L1731,A,19:20,,
2019,9,27,금,ARP1,ARP3,L,L1731,D,18:10,,
2019,9,27,금,ARP4,ARP3,L,L1810,A,22:10,,
2019,9,27,금,ARP1,ARP3,L,L1732,A,21:05,,
2019,9,27,금,ARP3,ARP1,L,L1732,D,19:55,,
2019,9,27,금,ARP3,ARP1,L,L1733,A,19:35,,
2019,9,27,금,ARP1,ARP3,L,L1733,D,18:25,,
2019,9,27,금,ARP3,ARP4,L,L1810,D,21:10,,
2019,9,27,금,ARP3,ARP6,J,J1954,A,9:25,,
2019,9,27,금,ARP6,ARP3,J,J1954,D,8:20,,
2019,9,27,금,ARP1,ARP3,L,L1706,A,9:55,,
2019,9,27,금,ARP3,ARP1,L,L1706,D,8:45,,
2019,9,27,금,ARP3,ARP8,L,L1901,A,10:25,,
2019,9,27,금,ARP8,ARP3,L,L1901,D,9:30,,
2019,9,27,금,ARP6,ARP3,J,J1955,A,11:10,,
2019,9,27,금,ARP3,ARP6,J,J1955,D,10:05,,
2019,9,27,금,ARP3,ARP1,L,L1707,A,10:55,,
2019,9,27,금,ARP1,ARP3,L,L1707,D,9:45,,
2019,9,27,금,ARP1,ARP3,L,L1734,A,21:40,,
2019,9,27,금,ARP3,ARP1,L,L1734,D,20:30,,
2019,9,27,금,ARP8,ARP3,L,L1902,A,8:55,,
2019,9,27,금,ARP3,ARP8,L,L1902,D,8:05,,
2019,9,27,금,ARP3,ARP6,J,J1956,A,15:20,,
2019,9,27,금,ARP6,ARP3,J,J1956,D,14:15,,
2019,9,27,금,ARP1,ARP3,L,L1708,A,11:10,,
2019,9,27,금,ARP3,ARP1,L,L1708,D,10:00,,
2019,9,27,금,ARP3,ARP1,L,L1735,A,20:00,,
2019,9,27,금,ARP1,ARP3,L,L1735,D,18:50,,
2019,9,27,금,ARP3,ARP8,L,L1903,A,12:55,,
2019,9,27,금,ARP8,ARP3,L,L1903,D,12:10,,
2019,9,27,금,ARP6,ARP3,J,J1957,A,13:35,,
2019,9,27,금,ARP1,ARP3,L,L1736,A,22:15,,
2019,9,27,금,ARP3,ARP1,L,L1736,D,21:05,,
2019,9,27,금,ARP8,ARP3,L,L1904,A,11:40,,
2019,9,27,금,ARP3,ARP8,L,L1904,D,10:50,,
2019,9,27,금,ARP3,ARP6,J,J1957,D,12:30,,
2019,9,27,금,ARP1,ARP3,L,L1710,A,12:15,,
2019,9,27,금,ARP3,ARP1,L,L1710,D,11:05,,
2019,9,27,금,ARP3,ARP4,L,L1801,A,7:20,,
2019,9,27,금,ARP4,ARP3,L,L1801,D,6:20,,
2019,9,27,금,ARP3,ARP8,L,L1905,A,17:15,,
2019,9,27,금,ARP8,ARP3,L,L1905,D,16:30,,
2019,9,27,금,ARP1,ARP3,L,L1712,A,12:45,,
2019,9,27,금,ARP3,ARP1,L,L1712,D,11:35,,
2019,9,27,금,ARP1,ARP3,L,L1722,A,16:15,,
2019,9,27,금,ARP3,ARP1,L,L1722,D,15:05,,
2019,9,27,금,ARP4,ARP3,L,L1802,A,9:25,,
2019,9,27,금,ARP3,ARP4,L,L1802,D,8:25,,
2019,9,27,금,ARP8,ARP3,L,L1906,A,15:55,,
2019,9,27,금,ARP3,ARP8,L,L1906,D,15:05,,
2019,9,27,금,ARP6,ARP3,J,J1959,A,16:40,,
2019,9,27,금,ARP3,ARP6,J,J1959,D,15:30,,
2019,9,27,금,ARP3,ARP1,L,L1713,A,12:55,,
2019,9,27,금,ARP1,ARP3,L,L1713,D,11:45,,
2019,9,27,금,ARP3,ARP1,L,L1723,A,15:45,,
2019,9,27,금,ARP1,ARP3,L,L1723,D,14:35,,
2019,9,27,금,ARP3,ARP4,L,L1803,A,9:55,,
2019,9,27,금,ARP4,ARP3,L,L1803,D,8:55,,
2019,9,27,금,ARP3,ARP6,J,J1960,A,18:25,,
2019,9,27,금,ARP6,ARP3,J,J1960,D,17:20,,
2019,9,27,금,ARP4,ARP3,L,L1804,A,15:50,,
2019,9,27,금,ARP3,ARP4,L,L1804,D,14:45,,
2019,9,27,금,ARP3,ARP7,L,L1931,A,7:30,,
2019,9,27,금,ARP7,ARP3,L,L1931,D,6:40,,
2019,9,27,금,ARP3,ARP1,L,L1715,A,14:00,,
2019,9,27,금,ARP1,ARP3,L,L1715,D,12:50,,
2019,9,27,금,ARP3,ARP1,L,L1725,A,16:25,,
2019,9,27,금,ARP1,ARP3,L,L1725,D,15:15,,
2019,9,27,금,ARP3,ARP4,L,L1805,A,11:05,,
2019,9,27,금,ARP4,ARP3,L,L1805,D,10:05,,
2019,9,27,금,ARP7,ARP3,L,L1932,A,19:00,,
2019,9,27,금,ARP3,ARP7,L,L1932,D,18:10,,
2019,9,27,금,ARP3,ARP10,M,M1361,A,11:30,,
2019,9,27,금,ARP10,ARP3,M,M1361,D,10:00,,
2019,9,27,금,ARP3,ARP1,L,L1717,A,14:30,,
2019,9,27,금,ARP1,ARP3,L,L1726,A,17:30,,
2019,9,27,금,ARP3,ARP1,L,L1726,D,16:20,,
2019,9,27,금,ARP3,ARP10,M,M1363,A,18:10,,
2019,9,27,금,ARP10,ARP3,M,M1363,D,16:50,,
2019,9,27,금,ARP3,ARP1,L,L1701,A,7:30,,
2019,9,27,금,ARP1,ARP3,L,L1701,D,6:20,,
2019,9,27,금,ARP1,ARP3,L,L1717,D,13:20,,
2019,9,27,금,ARP1,ARP3,L,L1718,A,13:55,,
2019,9,27,금,ARP3,ARP1,L,L1718,D,12:45,,
2019,9,27,금,ARP3,ARP1,L,L1727,A,18:35,,
2019,9,27,금,ARP1,ARP3,L,L1727,D,17:25,,
2019,9,27,금,ARP4,ARP3,L,L1806,A,19:05,,
2019,9,27,금,ARP3,ARP4,L,L1806,D,18:05,,
2019,9,27,금,ARP1,ARP4,B,B1850,A,21:00,,
2019,9,27,금,ARP5,ARP1,J,J1606,A,11:30,,
2019,9,27,금,ARP1,ARP5,J,J1606,D,10:30,,
2019,9,27,금,ARP1,ARP5,J,J1607,A,13:10,,
2019,9,27,금,ARP5,ARP1,J,J1607,D,12:10,,
2019,9,27,금,ARP5,ARP1,J,J1608,A,14:50,,
2019,9,27,금,ARP1,ARP5,J,J1608,D,13:50,,
2019,9,27,금,ARP8,ARP1,A,A1703,A,10:30,,
2019,9,27,금,ARP1,ARP8,A,A1703,D,9:35,,
2019,9,27,금,ARP9,ARP1,J,J1334,A,8:30,,
2019,9,27,금,ARP1,ARP9,J,J1334,D,7:30,,
2019,9,27,금,ARP1,ARP9,J,J1335,A,18:05,,
2019,9,27,금,ARP9,ARP1,J,J1335,D,17:05,,
2019,9,27,금,ARP1,ARP5,J,J1609,A,16:30,,
2019,9,27,금,ARP5,ARP1,J,J1609,D,15:30,,
2019,9,27,금,ARP5,ARP1,J,J1610,A,18:10,,
2019,9,27,금,ARP1,ARP5,J,J1610,D,17:10,,
2019,9,27,금,ARP1,ARP8,A,A1704,A,11:55,,
2019,9,27,금,ARP8,ARP1,A,A1704,D,11:00,,
2019,9,27,금,ARP1,ARP5,J,J1611,A,19:50,,
2019,9,27,금,ARP5,ARP1,J,J1611,D,18:50,,
2019,9,27,금,ARP8,ARP1,A,A1707,A,16:50,,
2019,9,27,금,ARP1,ARP8,A,A1707,D,16:00,,
2019,9,27,금,ARP9,ARP1,J,J1336,A,16:25,,
2019,9,27,금,ARP1,ARP9,J,J1336,D,15:25,,
2019,9,27,금,ARP1,ARP8,A,A1708,A,18:10,,
2019,9,27,금,ARP8,ARP1,A,A1708,D,17:20,,
2019,9,27,금,ARP5,ARP1,J,J1612,A,21:05,,
2019,9,27,금,ARP1,ARP5,J,J1612,D,20:05,,
2019,9,27,금,ARP9,ARP1,A,A1733,A,13:30,,
2019,9,27,금,ARP1,ARP9,A,A1733,D,12:35,,
2019,9,27,금,ARP4,ARP1,B,B1850,D,20:05,,
2019,9,27,금,ARP1,ARP9,J,J1337,A,20:50,,
2019,9,27,금,ARP9,ARP1,J,J1337,D,19:50,,
2019,9,27,금,ARP12,ARP1,J,J1634,A,7:50,,
2019,9,27,금,ARP1,ARP12,J,J1634,D,6:50,,
2019,9,27,금,ARP4,ARP1,B,B1851,A,7:50,,
2019,9,27,금,ARP1,ARP4,B,B1851,D,6:50,,
2019,9,27,금,ARP1,ARP12,J,J1635,A,9:25,,
2019,9,27,금,ARP12,ARP1,J,J1635,D,8:25,,
2019,9,27,금,ARP1,ARP9,A,A1734,A,15:00,,
2019,9,27,금,ARP9,ARP1,A,A1734,D,14:05,,
2019,9,27,금,ARP5,ARP1,B,B1891,A,7:00,,
2019,9,27,금,ARP1,ARP5,B,B1891,D,6:00,,
2019,9,27,금,ARP9,ARP1,A,A1735,A,17:15,,
2019,9,27,금,ARP1,ARP9,A,A1735,D,16:20,,
2019,9,27,금,ARP1,ARP5,B,B1892,A,13:35,,
2019,9,27,금,ARP5,ARP1,B,B1892,D,12:35,,
2019,9,27,금,ARP11,ARP1,J,J1538,A,18:05,,
2019,9,27,금,ARP1,ARP11,J,J1538,D,17:10,,
2019,9,27,금,ARP12,ARP1,J,J1636,A,19:20,,
2019,9,27,금,ARP1,ARP12,J,J1636,D,18:20,,
2019,9,27,금,ARP1,ARP12,J,J1637,A,20:55,,
2019,9,27,금,ARP12,ARP1,J,J1637,D,19:55,,
2019,9,27,금,ARP1,ARP9,A,A1736,A,18:45,,
2019,9,27,금,ARP9,ARP1,A,A1736,D,17:50,,
2019,9,27,금,ARP5,ARP1,B,B1893,A,15:15,,
2019,9,27,금,ARP1,ARP5,B,B1893,D,14:15,,
2019,9,27,금,ARP1,ARP11,J,J1539,A,19:40,,
2019,9,27,금,ARP11,ARP1,J,J1539,D,18:45,,
2019,9,27,금,ARP1,ARP5,B,B1894,A,21:00,,
2019,9,27,금,ARP5,ARP1,B,B1894,D,20:00,,
2019,9,27,금,ARP1,ARP5,J,J1605,A,9:50,,
2019,9,27,금,ARP5,ARP1,J,J1605,D,8:50,,
2019,9,27,금,ARP15,ARP2,A,A1532,A,8:00,,
2019,9,27,금,ARP2,ARP15,A,A1532,D,7:00,,
2019,9,27,금,ARP1,ARP2,B,B1814,A,14:55,,
2019,9,27,금,ARP2,ARP1,B,B1814,D,14:00,,
2019,9,27,금,ARP1,ARP2,B,B1828,A,21:55,,
2019,9,27,금,ARP2,ARP1,B,B1828,D,21:00,,
2019,9,27,금,ARP1,ARP2,J,J1107,A,10:40,,
2019,9,27,금,ARP2,ARP1,J,J1107,D,9:40,,
2019,9,27,금,ARP2,ARP1,J,J1108,A,10:05,,
2019,9,27,금,ARP1,ARP2,J,J1108,D,9:00,,
2019,9,27,금,ARP1,ARP2,J,J1113,A,13:40,,
2019,9,27,금,ARP2,ARP1,J,J1113,D,12:40,,
2019,9,27,금,ARP15,ARP2,J,J1411,A,17:40,,
2019,9,27,금,ARP2,ARP15,A,A1533,A,7:30,,
2019,9,27,금,ARP15,ARP2,A,A1533,D,6:30,,
2019,9,27,금,ARP1,ARP2,B,B1800,A,7:55,,
2019,9,27,금,ARP2,ARP1,B,B1800,D,7:00,,
2019,9,27,금,ARP1,ARP2,B,B1816,A,15:55,,
2019,9,27,금,ARP2,ARP1,B,B1816,D,15:00,,
2019,9,27,금,ARP2,ARP1,B,B1829,A,21:35,,
2019,9,27,금,ARP1,ARP2,B,B1829,D,20:30,,
2019,9,27,금,ARP1,ARP2,J,J1109,A,11:40,,
2019,9,27,금,ARP2,ARP1,J,J1109,D,10:40,,
2019,9,27,금,ARP2,ARP1,J,J1114,A,13:05,,
2019,9,27,금,ARP1,ARP2,J,J1114,D,12:00,,
2019,9,27,금,ARP1,ARP2,J,J1127,A,20:40,,
2019,9,27,금,ARP2,ARP1,J,J1127,D,19:40,,
2019,9,27,금,ARP2,ARP15,J,J1411,D,16:30,,
2019,9,27,금,ARP2,ARP10,M,M1351,A,14:55,,
2019,9,27,금,ARP10,ARP2,M,M1351,D,13:55,,
2019,9,27,금,ARP15,ARP2,A,A1534,A,17:30,,
2019,9,27,금,ARP2,ARP15,A,A1534,D,16:30,,
2019,9,27,금,ARP1,ARP2,B,B1802,A,8:55,,
2019,9,27,금,ARP2,ARP1,B,B1802,D,8:00,,
2019,9,27,금,ARP2,ARP1,B,B1817,A,15:25,,
2019,9,27,금,ARP1,ARP2,B,B1817,D,14:30,,
2019,9,27,금,ARP1,ARP2,J,J1115,A,14:40,,
2019,9,27,금,ARP2,ARP1,J,J1115,D,13:40,,
2019,9,27,금,ARP10,ARP2,M,M1352,A,16:25,,
2019,9,27,금,ARP2,ARP10,M,M1352,D,15:25,,
2019,9,27,금,ARP2,ARP1,B,B1803,A,8:25,,
2019,9,27,금,ARP1,ARP2,B,B1803,D,7:30,,
2019,9,27,금,ARP1,ARP2,B,B1818,A,16:55,,
2019,9,27,금,ARP2,ARP1,B,B1818,D,16:00,,
2019,9,27,금,ARP2,ARP1,J,J1116,A,14:05,,
2019,9,27,금,ARP1,ARP2,J,J1116,D,13:00,,
2019,9,27,금,ARP1,ARP2,J,J1117,A,15:40,,
2019,9,27,금,ARP2,ARP1,J,J1117,D,14:40,,
2019,9,27,금,ARP2,ARP1,J,J1128,A,20:05,,
2019,9,27,금,ARP1,ARP2,J,J1128,D,19:00,,
2019,9,27,금,ARP1,ARP2,B,B1804,A,9:55,,
2019,9,27,금,ARP2,ARP1,B,B1804,D,9:00,,
2019,9,27,금,ARP2,ARP1,B,B1819,A,16:25,,
2019,9,27,금,ARP1,ARP2,B,B1819,D,15:30,,
2019,9,27,금,ARP1,ARP2,J,J1129,A,21:40,,
2019,9,27,금,ARP2,ARP1,J,J1129,D,20:40,,
2019,9,27,금,ARP2,ARP1,B,B1805,A,9:25,,
2019,9,27,금,ARP1,ARP2,B,B1805,D,8:30,,
2019,9,27,금,ARP1,ARP2,B,B1820,A,17:55,,
2019,9,27,금,ARP2,ARP1,B,B1820,D,17:00,,
2019,9,27,금,ARP2,ARP1,J,J1118,A,15:05,,
2019,9,27,금,ARP1,ARP2,J,J1118,D,14:00,,
2019,9,27,금,ARP1,ARP2,B,B1806,A,10:55,,
2019,9,27,금,ARP2,ARP1,B,B1806,D,10:00,,
2019,9,27,금,ARP2,ARP1,B,B1821,A,17:25,,
2019,9,27,금,ARP1,ARP2,B,B1821,D,16:30,,
2019,9,27,금,ARP1,ARP2,B,B1830,A,22:25,,
2019,9,27,금,ARP2,ARP1,B,B1830,D,21:30,,
2019,9,27,금,ARP2,ARP1,B,B1831,A,22:25,,
2019,9,27,금,ARP1,ARP2,B,B1831,D,21:30,,
2019,9,27,금,ARP1,ARP2,J,J1119,A,16:40,,
2019,9,27,금,ARP2,ARP1,J,J1119,D,15:40,,
2019,9,27,금,ARP2,ARP1,J,J1130,A,21:05,,
2019,9,27,금,ARP1,ARP2,J,J1130,D,20:00,,
2019,9,27,금,ARP2,ARP1,B,B1807,A,10:25,,
2019,9,27,금,ARP1,ARP2,B,B1807,D,9:30,,
2019,9,27,금,ARP2,ARP1,J,J1120,A,16:05,,
2019,9,27,금,ARP1,ARP2,J,J1120,D,15:00,,
2019,9,27,금,ARP2,ARP15,J,J1404,A,9:30,,
2019,9,27,금,ARP15,ARP2,J,J1404,D,8:25,,
2019,9,27,금,ARP1,ARP2,B,B1822,A,18:55,,
2019,9,27,금,ARP2,ARP1,B,B1822,D,18:00,,
2019,9,27,금,ARP15,ARP2,J,J1405,A,8:10,,
2019,9,27,금,ARP2,ARP15,J,J1405,D,7:05,,
2019,9,27,금,ARP1,ARP2,B,B1808,A,11:55,,
2019,9,27,금,ARP2,ARP1,B,B1808,D,11:00,,
2019,9,27,금,ARP2,ARP1,B,B1823,A,18:25,,
2019,9,27,금,ARP1,ARP2,B,B1823,D,17:30,,
2019,9,27,금,ARP1,ARP2,J,J1121,A,17:40,,
2019,9,27,금,ARP2,ARP1,J,J1121,D,16:40,,
2019,9,27,금,ARP2,ARP1,J,J1122,A,17:05,,
2019,9,27,금,ARP1,ARP2,J,J1122,D,16:00,,
2019,9,27,금,ARP2,ARP15,J,J1406,A,19:30,,
2019,9,27,금,ARP15,ARP2,J,J1406,D,18:25,,
2019,9,27,금,ARP2,ARP1,B,B1809,A,11:25,,
2019,9,27,금,ARP1,ARP2,B,B1809,D,10:30,,
2019,9,27,금,ARP1,ARP2,B,B1824,A,19:55,,
2019,9,27,금,ARP2,ARP1,B,B1824,D,19:00,,
2019,9,27,금,ARP1,ARP2,J,J1103,A,8:00,,
2019,9,27,금,ARP2,ARP1,J,J1103,D,7:00,,
2019,9,27,금,ARP2,ARP1,B,B1811,A,12:25,,
2019,9,27,금,ARP1,ARP2,B,B1811,D,11:30,,
2019,9,27,금,ARP2,ARP1,B,B1825,A,19:25,,
2019,9,27,금,ARP1,ARP2,B,B1825,D,18:30,,
2019,9,27,금,ARP2,ARP1,J,J1104,A,8:05,,
2019,9,27,금,ARP1,ARP2,J,J1104,D,7:00,,
2019,9,27,금,ARP2,ARP1,J,J1110,A,11:05,,
2019,9,27,금,ARP1,ARP2,J,J1110,D,10:00,,
2019,9,27,금,ARP1,ARP2,J,J1123,A,18:40,,
2019,9,27,금,ARP2,ARP1,J,J1123,D,17:40,,
2019,9,27,금,ARP2,ARP1,J,J1124,A,18:05,,
2019,9,27,금,ARP1,ARP2,J,J1124,D,17:00,,
2019,9,27,금,ARP15,ARP2,J,J1407,A,11:55,,
2019,9,27,금,ARP2,ARP15,J,J1407,D,10:50,,
2019,9,27,금,ARP1,ARP2,B,B1812,A,13:55,,
2019,9,27,금,ARP2,ARP1,B,B1812,D,13:00,,
2019,9,27,금,ARP1,ARP2,B,B1826,A,20:55,,
2019,9,27,금,ARP2,ARP1,B,B1826,D,20:00,,
2019,9,27,금,ARP1,ARP2,H,H1207,A,20:25,,
2019,9,27,금,ARP2,ARP1,H,H1207,D,19:30,,
2019,9,27,금,ARP1,ARP2,J,J1105,A,9:40,,
2019,9,27,금,ARP2,ARP1,J,J1105,D,8:40,,
2019,9,27,금,ARP1,ARP2,J,J1111,A,12:40,,
2019,9,27,금,ARP2,ARP1,J,J1111,D,11:40,,
2019,9,27,금,ARP2,ARP15,J,J1408,A,18:20,,
2019,9,27,금,ARP15,ARP2,J,J1408,D,17:15,,
2019,9,27,금,ARP2,ARP1,H,H1208,A,20:30,,
2019,9,27,금,ARP1,ARP2,H,H1208,D,19:50,,
2019,9,27,금,ARP2,ARP1,J,J1112,A,12:05,,
